# 
# FILTER  = 'clear'                                                             
# EXPTIME = 820                                                                 
# OBJECT  = 'PTF15kb'                                                           
# TARGNAME= 'PTF15af_S2'                                                        
# ROTPOSN = 139.99810                                                           
# DICHNAME= 560                                                                 
# GRISNAME= '400/3400'                                                          
# BLUFILT = 'clear'                                                             
# SLITNAME= 'long_1.0'                                                          
# INSTRUME= 'LRIS+LRISBLUE'      /                                                
# TELESCOP= 'Keck I'                                                            
# UTC     = '07:16:37.59'                                                       
# MJD-OBS = 57104.303213                                                        
# AZ      = -37.2990070000                                                      
# EL      = 87.3839800000                                                       
# RA      = '08:48:28.87'                                                       
# DEC     = '+22:03:24.7'                                                       
# EQUINOX = 2000.0000                                                           
# AIRMASS = 1.00104120000                                                       
# SUNELEV = -41.630958                                                          
# MOONELEV= -1.6826475                                                          
# MOONDIST= 86.219415                                                           
# SLITPA  = 229.998                                                             
# DATE_BEG= '2015-03-23T07:16:37'                                               
# DATE_END= '2015-03-23T07:30:17'                                               
# YEXTRACT= 68.8039                                                             
# APRAD   = 2.00000                                                             
# APSHARP = 6                                                                   
# NSATURAT=                    0 /                                                
# NWAV    =                 5163 /                                                
# BAKDIST = 3.50000                                                             
# BAKWIDTH= 8.00000                                                             
# INFILE0 = 'spredux/ceszfpr150323_0090r.spec' /                                  
# TOTALEXP= 820.000                                                             
# BLUEXPTM=              820.000 /                                                
# BLUBIN  = '2,2     '           /                                                
# BLUAPRAD=              2.00000 /                                                
# BLUBKDST=              3.50000 /                                                
# BLUARCF =                    0 /                                                
# BLUCWAV =        3612.31430000 /                                                
# BLUDISP =              2.18000 /                                                
# BLUFCAL1= 'spredux/eszfpb150323_0087r.spec' /                                   
# BLUFCAL2= 'spredux/eszfpb150323_0088r.spec' /                                   
# BLUFAIR1=              1.40040 /                                                
# BLUFAIR2=              1.40484 /                                                
# BLUFNAM1= 'G191-B2B'           /                                                
# BLUFNAM2= 'G191-B2B'           /                                                
# INCFILE1= 'spredux/vcPTF15af_r400-8500.spec' /                                  
# RESCALE1=        1.16709945200 /                                                
# WAVOVER1= '5600.5093-5719.2871' /                                               
# ATCHWAV1=        5620.30859375 /                                                
# REDEXPTM=              800.000 /                                                
# REDBIN  = '2,1     '           /                                                
# REDAPRAD=              2.00000 /                                                
# REDBKDST=              3.50000 /                                                
# REDARCF =                    0 /                                                
# REDCWAV =        7888.48360000 /                                                
# REDDISP =              1.16000 /                                                
# REDFCAL1= 'spredux/eszfpr150323_0084r.spec' /                                   
# REDFCAL2= 'spredux/eszfpr150323_0085r.spec' /                                   
# REDFAIR1=              1.40105 /                                                
# REDFAIR2=              1.40671 /                                                
# REDFNAM1= 'G191-B2B'           /                                                
# REDFNAM2= 'G191-B2B'           /                                                
#                    0                                                            
# REDFILT = 'Clear   '           /                                                
# WAVELEN =        7829.41410000 /                                                
# END                                                                             
# wavelength     flux         sky_flux     flux_unc     xpixel  ypixel  response
  9157.7900  7.43781e-17  2.55358e-17  1.48462e-18  3104       47.624  6.54993e+16
  9158.9902  7.69922e-17  3.03384e-17  1.52553e-18  3105       47.626  6.65382e+16
  9160.1914  7.48544e-17  3.22464e-17  1.51529e-18  3106       47.628  6.72853e+16
  9161.3926  7.52940e-17  3.21590e-17  1.51766e-18  3107       47.630  6.72929e+16
  9162.5928  7.53183e-17  3.03202e-17  1.50492e-18  3108       47.632  6.73003e+16
  9163.7939  7.31090e-17  2.69050e-17  1.46491e-18  3109       47.634  6.73079e+16
  9164.9941  7.31363e-17  2.08391e-17  1.42071e-18  3110       47.636  6.73155e+16
  9166.1953  7.17464e-17  1.57128e-17  1.37145e-18  3111       47.638  6.73230e+16
  9167.3965  6.85821e-17  1.52798e-17  1.34344e-18  3112       47.640  6.73305e+16
  9168.5967  6.81454e-17  1.48857e-17  1.33683e-18  3113       47.642  6.73381e+16
  9169.7979  6.44246e-17  1.43638e-17  1.30713e-18  3114       47.644  6.69191e+16
  9170.9980  6.29488e-17  1.47149e-17  1.30440e-18  3115       47.646  6.62762e+16
  9172.1992  6.38559e-17  1.41604e-17  1.30800e-18  3116       47.648  6.62058e+16
  9173.3994  6.70731e-17  1.54373e-17  1.36637e-18  3117       47.650  6.41301e+16
  9174.6006  6.67094e-17  1.54623e-17  1.37432e-18  3118       47.652  6.31576e+16
  9175.8008  6.83067e-17  1.54078e-17  1.37473e-18  3119       47.654  6.42540e+16
  9177.0020  7.01680e-17  1.56596e-17  1.36743e-18  3120       47.656  6.64972e+16
  9178.2021  7.03452e-17  1.60491e-17  1.36246e-18  3121       47.658  6.73981e+16
  9179.4033  7.21500e-17  1.58464e-17  1.37470e-18  3122       47.660  6.74056e+16
  9180.6035  7.65613e-17  1.60633e-17  1.40961e-18  3123       47.662  6.74131e+16
  9181.8047  7.35548e-17  1.59450e-17  1.38601e-18  3124       47.664  6.74205e+16
  9183.0049  7.42376e-17  1.52332e-17  1.38571e-18  3125       47.666  6.74280e+16
  9184.2061  7.12587e-17  1.55491e-17  1.36526e-18  3126       47.668  6.74355e+16
  9185.4062  7.17852e-17  1.50178e-17  1.36516e-18  3127       47.670  6.74428e+16
  9186.6064  7.46955e-17  1.50327e-17  1.38744e-18  3128       47.672  6.74502e+16
  9187.8076  7.46444e-17  1.51288e-17  1.38769e-18  3129       47.674  6.74576e+16
  9189.0078  7.11613e-17  1.52365e-17  1.36179e-18  3130       47.676  6.74650e+16
  9190.2090  7.54854e-17  1.47112e-17  1.39075e-18  3131       47.678  6.74724e+16
  9191.4092  7.24345e-17  1.49594e-17  1.36932e-18  3132       47.680  6.74796e+16
  9192.6094  7.18123e-17  1.45978e-17  1.36167e-18  3133       47.682  6.74869e+16
  9193.8105  7.07441e-17  1.44895e-17  1.35248e-18  3134       47.684  6.74942e+16
  9195.0107  7.31422e-17  1.49661e-17  1.37456e-18  3135       47.686  6.75014e+16
  9196.2109  7.04053e-17  1.48384e-17  1.35241e-18  3136       47.688  6.75086e+16
  9197.4121  7.10527e-17  1.58639e-17  1.36527e-18  3137       47.690  6.75159e+16
  9198.6123  7.48747e-17  1.58343e-17  1.39408e-18  3138       47.692  6.75231e+16
  9199.8125  7.49577e-17  1.55306e-17  1.39234e-18  3139       47.694  6.75302e+16
  9201.0137  7.60215e-17  1.61942e-17  1.40523e-18  3140       47.696  6.75375e+16
  9202.2139  7.49131e-17  1.60525e-17  1.39579e-18  3141       47.698  6.75446e+16
  9203.4141  7.82057e-17  1.59412e-17  1.41945e-18  3142       47.700  6.75516e+16
  9204.6143  7.45709e-17  1.60978e-17  1.39340e-18  3143       47.702  6.75587e+16
  9205.8154  7.55280e-17  1.57155e-17  1.39765e-18  3144       47.704  6.75657e+16
  9207.0156  7.27502e-17  1.58428e-17  1.37753e-18  3145       47.706  6.75727e+16
  9208.2158  7.24066e-17  1.56712e-17  1.37352e-18  3146       47.708  6.75797e+16
  9209.4160  7.06254e-17  1.60308e-17  1.36254e-18  3147       47.710  6.75866e+16
  9210.6172  7.08878e-17  1.50167e-17  1.35666e-18  3148       47.712  6.75935e+16
  9211.8174  6.81110e-17  1.60389e-17  1.34295e-18  3149       47.714  6.76004e+16
  9213.0176  6.63427e-17  1.77481e-17  1.34242e-18  3150       47.716  6.76072e+16
  9214.2178  5.96024e-17  2.12093e-17  1.31648e-18  3151       47.718  6.76140e+16
  9215.4180  5.92388e-17  2.24015e-17  1.32300e-18  3152       47.720  6.76207e+16
  9216.6182  5.49335e-17  2.25807e-17  1.28980e-18  3153       47.722  6.76275e+16
  9217.8193  5.37386e-17  2.24117e-17  1.27859e-18  3154       47.724  6.76341e+16
  9219.0195  5.74495e-17  2.09802e-17  1.29709e-18  3155       47.726  6.76408e+16
  9220.2197  5.67406e-17  1.95081e-17  1.27927e-18  3156       47.728  6.76474e+16
  9221.4199  6.03469e-17  1.98182e-17  1.31091e-18  3157       47.730  6.76540e+16
  9222.6201  6.10799e-17  2.41979e-17  1.35113e-18  3158       47.732  6.76604e+16
  9223.8203  6.69676e-17  2.65625e-17  1.41365e-18  3159       47.734  6.76669e+16
  9225.0205  6.59003e-17  2.79816e-17  1.41618e-18  3160       47.736  6.76733e+16
  9226.2207  6.98808e-17  2.71528e-17  1.43926e-18  3161       47.738  6.76796e+16
  9227.4209  6.98599e-17  2.38400e-17  1.41470e-18  3162       47.740  6.76859e+16
  9228.6221  7.38800e-17  2.08934e-17  1.42257e-18  3163       47.742  6.76922e+16
  9229.8223  7.52763e-17  1.72120e-17  1.40557e-18  3164       47.744  6.76984e+16
  9231.0225  7.31585e-17  1.66533e-17  1.38541e-18  3165       47.746  6.77046e+16
  9232.2227  7.74186e-17  1.55118e-17  1.40872e-18  3166       47.748  6.77107e+16
  9233.4229  7.40966e-17  1.60070e-17  1.38748e-18  3167       47.750  6.77167e+16
  9234.6230  7.41526e-17  1.59171e-17  1.38717e-18  3168       47.752  6.77228e+16
  9235.8232  7.37614e-17  1.56495e-17  1.38211e-18  3169       47.754  6.77288e+16
  9237.0234  7.49996e-17  1.52989e-17  1.38877e-18  3170       47.756  6.77346e+16
  9238.2236  7.40373e-17  1.53903e-17  1.38213e-18  3171       47.757  6.77404e+16
  9239.4238  7.42938e-17  1.51761e-17  1.38238e-18  3172       47.759  6.77462e+16
  9240.6230  7.43476e-17  1.48830e-17  1.38050e-18  3173       47.762  6.77519e+16
  9241.8232  7.37857e-17  1.56122e-17  1.38172e-18  3174       47.764  6.77575e+16
  9243.0234  7.53359e-17  1.56578e-17  1.39370e-18  3175       47.765  6.77631e+16
  9244.2236  7.63456e-17  1.60922e-17  1.40445e-18  3176       47.768  6.77686e+16
  9245.4238  7.60816e-17  1.65016e-17  1.40548e-18  3177       47.770  6.77741e+16
  9246.6240  7.21375e-17  1.82141e-17  1.38870e-18  3178       47.771  6.77794e+16
  9247.8242  7.52836e-17  1.93609e-17  1.42063e-18  3179       47.773  6.77848e+16
  9249.0244  7.49145e-17  2.01822e-17  1.42391e-18  3180       47.775  6.77899e+16
  9250.2246  7.79671e-17  2.15102e-17  1.45569e-18  3181       47.777  6.77952e+16
  9251.4248  7.37411e-17  2.09612e-17  1.42089e-18  3182       47.779  6.78002e+16
  9252.6240  7.39491e-17  2.02007e-17  1.41677e-18  3183       47.781  6.78052e+16
  9253.8242  7.59615e-17  1.97666e-17  1.42832e-18  3184       47.783  6.78102e+16
  9255.0244  7.64810e-17  1.75598e-17  1.41585e-18  3185       47.785  6.78150e+16
  9256.2246  7.76237e-17  1.68047e-17  1.41867e-18  3186       47.787  6.78199e+16
  9257.4248  7.56487e-17  1.63868e-17  1.40086e-18  3187       47.789  6.78246e+16
  9258.6240  7.52976e-17  1.58887e-17  1.39445e-18  3188       47.791  6.78293e+16
  9259.8242  7.34505e-17  1.63162e-17  1.38371e-18  3189       47.793  6.78338e+16
  9261.0244  7.40141e-17  1.76468e-17  1.39792e-18  3190       47.795  6.78382e+16
  9262.2246  7.26914e-17  1.75163e-17  1.38696e-18  3191       47.797  6.78426e+16
  9263.4238  7.30868e-17  1.85752e-17  1.39784e-18  3192       47.799  6.78469e+16
  9264.6240  7.60587e-17  1.83156e-17  1.41793e-18  3193       47.801  6.78511e+16
  9265.8242  7.73835e-17  1.71568e-17  1.41911e-18  3194       47.803  6.78553e+16
  9267.0244  7.59846e-17  1.66095e-17  1.40466e-18  3195       47.805  6.78593e+16
  9268.2236  7.88424e-17  1.55243e-17  1.41775e-18  3196       47.807  6.78632e+16
  9269.4238  7.58253e-17  1.56877e-17  1.39650e-18  3197       47.809  6.78671e+16
  9270.6240  7.89311e-17  1.60336e-17  1.42206e-18  3198       47.811  6.78708e+16
  9271.8232  7.60888e-17  1.55671e-17  1.40361e-18  3199       47.813  6.72951e+16
  9273.0234  7.52908e-17  1.54712e-17  1.40278e-18  3200       47.815  6.67408e+16
  9274.2236  7.46500e-17  1.58609e-17  1.40504e-18  3201       47.817  6.63546e+16
  9275.4229  7.97976e-17  1.53803e-17  1.45096e-18  3202       47.819  6.53839e+16
  9276.6230  7.59537e-17  1.55939e-17  1.43264e-18  3203       47.821  6.45730e+16
  9277.8232  7.78028e-17  1.63392e-17  1.46119e-18  3204       47.823  6.38131e+16
  9279.0225  7.32587e-17  1.56017e-17  1.42280e-18  3205       47.825  6.36056e+16
  9280.2227  7.48392e-17  1.53031e-17  1.42299e-18  3206       47.827  6.44694e+16
  9281.4219  7.60613e-17  1.65902e-17  1.45617e-18  3207       47.829  6.32674e+16
  9282.6221  7.73964e-17  1.77397e-17  1.46381e-18  3208       47.831  6.42349e+16
  9283.8213  7.64370e-17  2.09353e-17  1.47038e-18  3209       47.833  6.51134e+16
  9285.0215  7.63226e-17  2.30333e-17  1.50013e-18  3210       47.835  6.38303e+16
  9286.2217  7.21458e-17  2.45890e-17  1.47009e-18  3211       47.837  6.47275e+16
  9287.4209  7.57324e-17  2.47607e-17  1.49870e-18  3212       47.839  6.46559e+16
  9288.6201  7.42342e-17  2.41068e-17  1.48150e-18  3213       47.841  6.47714e+16
  9289.8203  7.57200e-17  2.38709e-17  1.49477e-18  3214       47.843  6.44270e+16
  9291.0195  7.65283e-17  2.42493e-17  1.49270e-18  3215       47.845  6.53448e+16
  9292.2197  7.92958e-17  2.58209e-17  1.53457e-18  3216       47.847  6.44570e+16
  9293.4189  7.54049e-17  2.55652e-17  1.51477e-18  3217       47.849  6.36051e+16
  9294.6191  7.59897e-17  2.59397e-17  1.51708e-18  3218       47.851  6.39963e+16
  9295.8184  7.18252e-17  2.51245e-17  1.48562e-18  3219       47.853  6.35412e+16
  9297.0186  7.32332e-17  2.17133e-17  1.47970e-18  3220       47.855  6.27685e+16
  9298.2178  7.45816e-17  1.89367e-17  1.48213e-18  3221       47.857  6.16619e+16
  9299.4180  7.73422e-17  1.74665e-17  1.49270e-18  3222       47.859  6.16154e+16
  9300.6172  7.55444e-17  1.88273e-17  1.50542e-18  3223       47.861  6.03304e+16
  9301.8164  7.45627e-17  2.69234e-17  1.55462e-18  3224       47.863  6.07405e+16
  9303.0166  7.32217e-17  6.27415e-17  1.77631e-18  3225       47.865  6.20107e+16
  9304.2158  7.38884e-17  1.25520e-16  2.13192e-18  3226       47.867  6.28476e+16
  9305.4150  7.79655e-17  1.88721e-16  2.48618e-18  3227       47.869  6.16654e+16
  9306.6152  7.52325e-17  2.24716e-16  2.66636e-18  3228       47.871  6.02603e+16
  9307.8145  8.12446e-17  2.48701e-16  2.85145e-18  3229       47.873  5.79395e+16
  9309.0137  7.57030e-17  2.67526e-16  2.90660e-18  3230       47.875  5.79922e+16
  9310.2139  7.09133e-17  3.01563e-16  2.98419e-18  3231       47.877  5.96666e+16
  9311.4131  7.08697e-17  3.24979e-16  3.02704e-18  3232       47.879  6.15992e+16
  9312.6123  7.25114e-17  3.11679e-16  2.98858e-18  3233       47.881  6.13433e+16
  9313.8115  7.11721e-17  3.15635e-16  3.07867e-18  3234       47.883  5.82134e+16
  9315.0117  7.45669e-17  3.19063e-16  3.21003e-18  3235       47.885  5.45052e+16
  9316.2109  7.08973e-17  2.58025e-16  3.02380e-18  3236       47.887  5.14048e+16
  9317.4102  7.03847e-17  1.29665e-16  2.35011e-18  3237       47.889  5.19866e+16
  9318.6094  6.86432e-17  7.36498e-17  1.94739e-18  3238       47.890  5.40691e+16
  9319.8096  7.35070e-17  1.15799e-16  2.18748e-18  3239       47.893  5.67601e+16
  9321.0088  7.29873e-17  2.03512e-16  2.63910e-18  3240       47.895  5.67593e+16
  9322.2080  7.37131e-17  2.74724e-16  3.01821e-18  3241       47.896  5.46135e+16
  9323.4072  8.14111e-17  2.99373e-16  3.25775e-18  3242       47.898  5.12217e+16
  9324.6064  7.34829e-17  3.02517e-16  3.27668e-18  3243       47.900  5.00068e+16
  9325.8057  7.40278e-17  2.59367e-16  3.05382e-18  3244       47.902  5.10820e+16
  9327.0059  6.83067e-17  1.56460e-16  2.42405e-18  3245       47.904  5.48030e+16
  9328.2051  7.11956e-17  6.45857e-17  1.85061e-18  3246       47.906  5.71253e+16
  9329.4043  7.36211e-17  3.70569e-17  1.64829e-18  3247       47.908  5.88666e+16
  9330.6035  7.67360e-17  3.34883e-17  1.65418e-18  3248       47.910  5.82246e+16
  9331.8027  7.26591e-17  3.45487e-17  1.67243e-18  3249       47.912  5.54829e+16
  9333.0020  7.17968e-17  3.58226e-17  1.73147e-18  3250       47.914  5.20254e+16
  9334.2012  6.70909e-17  4.94385e-17  1.81328e-18  3251       47.916  5.12971e+16
  9335.4004  6.78808e-17  7.49899e-17  2.01413e-18  3252       47.918  5.07972e+16
  9336.5996  7.30001e-17  9.03633e-17  2.14422e-18  3253       47.920  5.11396e+16
  9337.7988  6.84175e-17  9.39864e-17  2.12009e-18  3254       47.922  5.19953e+16
  9338.9980  6.99814e-17  9.15594e-17  2.10383e-18  3255       47.924  5.25181e+16
  9340.1973  6.48523e-17  8.39790e-17  2.06140e-18  3256       47.926  5.04893e+16
  9341.3965  6.23424e-17  5.87567e-17  1.94904e-18  3257       47.928  4.62023e+16
  9342.5957  6.30438e-17  2.89145e-17  1.78274e-18  3258       47.930  4.23211e+16
  9343.7949  5.84611e-17  2.05161e-17  1.69825e-18  3259       47.932  4.03200e+16
  9344.9941  5.07002e-17  2.22471e-17  1.58771e-18  3260       47.934  4.26443e+16
  9346.1934  5.02962e-17  2.51249e-17  1.48391e-18  3261       47.936  5.01420e+16
  9347.3926  5.27383e-17  2.89930e-17  1.44457e-18  3262       47.938  5.70051e+16
  9348.5918  5.64133e-17  3.07045e-17  1.43203e-18  3263       47.940  6.16247e+16
  9349.7910  5.81863e-17  3.24630e-17  1.45969e-18  3264       47.942  6.16622e+16
  9350.9902  5.96961e-17  3.24818e-17  1.51532e-18  3265       47.944  5.82334e+16
  9352.1895  6.61212e-17  3.11958e-17  1.64324e-18  3266       47.946  5.23420e+16
  9353.3877  6.45995e-17  2.65237e-17  1.64926e-18  3267       47.948  4.88160e+16
  9354.5869  6.53165e-17  2.09701e-17  1.63592e-18  3268       47.950  4.70991e+16
  9355.7861  6.06696e-17  1.91925e-17  1.59320e-18  3269       47.952  4.60984e+16
  9356.9854  6.48146e-17  1.84251e-17  1.62789e-18  3270       47.954  4.59670e+16
  9358.1846  6.46933e-17  2.06413e-17  1.60801e-18  3271       47.956  4.81940e+16
  9359.3828  6.35426e-17  2.16548e-17  1.54355e-18  3272       47.958  5.21106e+16
  9360.5820  6.54970e-17  2.26408e-17  1.50038e-18  3273       47.960  5.68836e+16
  9361.7812  6.15211e-17  2.34519e-17  1.44341e-18  3274       47.962  5.92492e+16
  9362.9805  7.12319e-17  2.32513e-17  1.51861e-18  3275       47.964  5.93751e+16
  9364.1797  7.52437e-17  2.43686e-17  1.60125e-18  3276       47.966  5.63038e+16
  9365.3779  7.33398e-17  2.57757e-17  1.63312e-18  3277       47.968  5.39136e+16
  9366.5771  7.31443e-17  2.48849e-17  1.65477e-18  3278       47.970  5.19925e+16
  9367.7764  7.10509e-17  2.50721e-17  1.65459e-18  3279       47.972  5.10384e+16
  9368.9756  6.89517e-17  2.86774e-17  1.70870e-18  3280       47.973  4.86445e+16
  9370.1738  6.97711e-17  4.46106e-17  1.87707e-18  3281       47.975  4.70888e+16
  9371.3730  7.02341e-17  1.13262e-16  2.33057e-18  3282       47.978  4.85803e+16
  9372.5723  6.81242e-17  2.90039e-16  3.11976e-18  3283       47.979  5.25468e+16
  9373.7705  7.24759e-17  4.95982e-16  3.80969e-18  3284       47.981  5.57830e+16
  9374.9697  7.53011e-17  5.88274e-16  4.06321e-18  3285       47.983  5.72091e+16
  9376.1680  7.39522e-17  6.10000e-16  4.19335e-18  3286       47.985  5.53630e+16
  9377.3672  6.82257e-17  6.11949e-16  4.30907e-18  3287       47.987  5.21511e+16
  9378.5664  6.57107e-17  5.01129e-16  4.01242e-18  3288       47.989  5.01674e+16
  9379.7646  5.86857e-17  2.72133e-16  3.14988e-18  3289       47.991  4.76696e+16
  9380.9639  7.06551e-17  8.29907e-17  2.10558e-18  3290       47.993  4.99425e+16
  9382.1621  6.65365e-17  4.68358e-17  1.76292e-18  3291       47.995  5.27978e+16
  9383.3613  6.82387e-17  4.66659e-17  1.72223e-18  3292       47.997  5.59925e+16
  9384.5596  6.85169e-17  5.37131e-17  1.76982e-18  3293       47.999  5.63337e+16
  9385.7588  7.13935e-17  5.52289e-17  1.79939e-18  3294       48.001  5.64214e+16
  9386.9570  7.41260e-17  4.76244e-17  1.75643e-18  3295       48.003  5.69653e+16
  9388.1562  7.36067e-17  4.12489e-17  1.68800e-18  3296       48.005  5.82215e+16
  9389.3545  6.62324e-17  3.47946e-17  1.54582e-18  3297       48.007  6.11537e+16
  9390.5537  7.23219e-17  2.63757e-17  1.50650e-18  3298       48.009  6.28978e+16
  9391.7520  7.47743e-17  2.04349e-17  1.47516e-18  3299       48.011  6.33160e+16
  9392.9512  7.34544e-17  1.97550e-17  1.45625e-18  3300       48.013  6.36269e+16
  9394.1494  7.27515e-17  2.15067e-17  1.46232e-18  3301       48.015  6.37921e+16
  9395.3486  7.44756e-17  2.42403e-17  1.50095e-18  3302       48.017  6.33666e+16
  9396.5469  7.85195e-17  2.46560e-17  1.54836e-18  3303       48.019  6.22059e+16
  9397.7451  7.37168e-17  3.32022e-17  1.59139e-18  3304       48.021  6.10057e+16
  9398.9443  7.18990e-17  5.58790e-17  1.75231e-18  3305       48.023  5.99701e+16
  9400.1426  7.35158e-17  8.02425e-17  1.92757e-18  3306       48.025  5.94880e+16
  9401.3408  6.90813e-17  8.95827e-17  1.96485e-18  3307       48.027  5.90606e+16
  9402.5400  6.69505e-17  8.79629e-17  1.92518e-18  3308       48.029  6.00701e+16
  9403.7383  7.50570e-17  8.23679e-17  1.92915e-18  3309       48.030  6.07725e+16
  9404.9365  7.09290e-17  6.56967e-17  1.79715e-18  3310       48.033  6.08887e+16
  9406.1357  7.42666e-17  3.82993e-17  1.62565e-18  3311       48.035  6.14850e+16
  9407.3340  7.25572e-17  2.17846e-17  1.52015e-18  3312       48.036  5.91730e+16
  9408.5322  7.55001e-17  1.86099e-17  1.55271e-18  3313       48.038  5.66341e+16
  9409.7314  7.25454e-17  1.73081e-17  1.52442e-18  3314       48.040  5.61671e+16
  9410.9297  7.45125e-17  1.67223e-17  1.53035e-18  3315       48.042  5.65606e+16
  9412.1279  7.07343e-17  1.74839e-17  1.46983e-18  3316       48.044  5.92688e+16
  9413.3262  7.27551e-17  1.77393e-17  1.46444e-18  3317       48.046  6.11711e+16
  9414.5244  7.50818e-17  2.10120e-17  1.50466e-18  3318       48.048  6.14474e+16
  9415.7236  7.44473e-17  4.21777e-17  1.67193e-18  3319       48.050  6.02097e+16
  9416.9219  7.30043e-17  8.46244e-17  1.94818e-18  3320       48.052  5.96800e+16
  9418.1201  7.22442e-17  1.29289e-16  2.21377e-18  3321       48.054  5.89384e+16
  9419.3184  7.12553e-17  1.39023e-16  2.24795e-18  3322       48.056  5.96080e+16
  9420.5166  7.24099e-17  1.40544e-16  2.23701e-18  3323       48.058  6.09388e+16
  9421.7148  7.49853e-17  1.31693e-16  2.20483e-18  3324       48.060  6.09001e+16
  9422.9131  7.10667e-17  9.66990e-17  1.99219e-18  3325       48.062  6.06843e+16
  9424.1123  7.65585e-17  5.38460e-17  1.81749e-18  3326       48.064  5.69199e+16
  9425.3105  7.08411e-17  3.18962e-17  1.68484e-18  3327       48.066  5.24956e+16
  9426.5088  6.94607e-17  2.52122e-17  1.68195e-18  3328       48.068  4.87194e+16
  9427.7070  6.91127e-17  1.95926e-17  1.66578e-18  3329       48.070  4.66741e+16
  9428.9053  6.58705e-17  1.73215e-17  1.59553e-18  3330       48.072  4.77688e+16
  9430.1035  6.66031e-17  1.68918e-17  1.53701e-18  3331       48.074  5.15468e+16
  9431.3018  6.58690e-17  1.72209e-17  1.46115e-18  3332       48.076  5.66301e+16
  9432.5000  7.08744e-17  1.80930e-17  1.46301e-18  3333       48.077  6.02975e+16
  9433.6982  7.45749e-17  1.99509e-17  1.48503e-18  3334       48.079  6.20620e+16
  9434.8965  7.62878e-17  4.12553e-17  1.65726e-18  3335       48.081  6.17295e+16
  9436.0947  7.29285e-17  1.35235e-16  2.28574e-18  3336       48.083  5.71036e+16
  9437.2930  7.01515e-17  2.98518e-16  3.15374e-18  3337       48.085  5.29171e+16
  9438.4912  7.76052e-17  4.28254e-16  3.86732e-18  3338       48.087  4.82264e+16
  9439.6895  6.40225e-17  4.68681e-16  4.07157e-18  3339       48.089  4.58180e+16
  9440.8867  6.89199e-17  4.72680e-16  4.16977e-18  3340       48.091  4.44184e+16
  9442.0850  7.54471e-17  3.91274e-16  3.83288e-18  3341       48.093  4.53324e+16
  9443.2832  6.49318e-17  2.10541e-16  2.81354e-18  3342       48.095  4.98084e+16
  9444.4814  6.75499e-17  6.86794e-17  1.91114e-18  3343       48.097  5.37887e+16
  9445.6797  6.63813e-17  3.62177e-17  1.61064e-18  3344       48.099  5.72634e+16
  9446.8779  7.20519e-17  3.47356e-17  1.61551e-18  3345       48.101  5.91597e+16
  9448.0762  7.25802e-17  3.34241e-17  1.59726e-18  3346       48.103  6.00663e+16
  9449.2734  7.53164e-17  3.27622e-17  1.60964e-18  3347       48.105  6.02784e+16
  9450.4717  7.29855e-17  3.15400e-17  1.58631e-18  3348       48.107  6.00651e+16
  9451.6699  7.68412e-17  2.75510e-17  1.60355e-18  3349       48.109  5.87317e+16
  9452.8682  7.63051e-17  2.48816e-17  1.61471e-18  3350       48.111  5.62277e+16
  9454.0654  7.79871e-17  4.12350e-17  1.79095e-18  3351       48.113  5.37280e+16
  9455.2637  7.36351e-17  9.65236e-17  2.16968e-18  3352       48.114  5.19831e+16
  9456.4619  6.70137e-17  1.64155e-16  2.50023e-18  3353       48.117  5.29846e+16
  9457.6602  6.81816e-17  2.01077e-16  2.72387e-18  3354       48.118  5.19344e+16
  9458.8574  7.62070e-17  2.07878e-16  2.84405e-18  3355       48.120  5.02524e+16
  9460.0557  7.30157e-17  2.06440e-16  2.85776e-18  3356       48.122  4.89778e+16
  9461.2539  7.21590e-17  1.58591e-16  2.56408e-18  3357       48.124  5.03146e+16
  9462.4512  7.14495e-17  8.23727e-17  2.04458e-18  3358       48.126  5.29797e+16
  9463.6494  6.99758e-17  2.97330e-17  1.59739e-18  3359       48.128  5.66243e+16
  9464.8477  7.13548e-17  2.07486e-17  1.52078e-18  3360       48.130  5.77805e+16
  9466.0449  7.46179e-17  1.82953e-17  1.52554e-18  3361       48.132  5.79112e+16
  9467.2432  7.35117e-17  1.79829e-17  1.53718e-18  3362       48.134  5.62235e+16
  9468.4404  7.34903e-17  1.82862e-17  1.53973e-18  3363       48.136  5.62059e+16
  9469.6387  7.21870e-17  1.88539e-17  1.52119e-18  3364       48.138  5.71124e+16
  9470.8369  7.31059e-17  2.01859e-17  1.53300e-18  3365       48.140  5.75847e+16
  9472.0342  7.14960e-17  3.93894e-17  1.64069e-18  3366       48.142  5.95116e+16
  9473.2324  7.79272e-17  1.24947e-16  2.24158e-18  3367       48.144  5.78739e+16
  9474.4297  8.35186e-17  2.65670e-16  2.96711e-18  3368       48.146  5.66198e+16
  9475.6279  8.04533e-17  3.60734e-16  3.32759e-18  3369       48.147  5.68048e+16
  9476.8252  6.99089e-17  3.71785e-16  3.31841e-18  3370       48.150  5.71825e+16
  9478.0234  6.84880e-17  3.77875e-16  3.39261e-18  3371       48.151  5.52932e+16
  9479.2207  7.66354e-17  3.39212e-16  3.39579e-18  3372       48.153  5.14553e+16
  9480.4180  7.88219e-17  2.17876e-16  2.93762e-18  3373       48.155  4.91845e+16
  9481.6162  7.06116e-17  7.69783e-17  2.07276e-18  3374       48.157  4.95426e+16
  9482.8135  6.90393e-17  3.13738e-17  1.67279e-18  3375       48.159  5.20847e+16
