#wl flux
5607.0967 1.26539e-16
5608.3188 1.244e-16
5609.541 1.24254e-16
5610.7627 1.29904e-16
5611.9849 1.33681e-16
5613.207 1.31318e-16
5614.4287 1.28155e-16
5615.6504 1.33503e-16
5616.8721 1.2752e-16
5618.0938 1.27484e-16
5619.3154 1.30213e-16
5620.5371 1.22324e-16
5621.7588 1.12218e-16
5622.98 1.19834e-16
5624.2012 1.09824e-16
5625.4229 1.07947e-16
5626.644 1.08266e-16
5627.8652 1.14727e-16
5629.0864 1.06429e-16
5630.3076 1.06482e-16
5631.5283 1.18458e-16
5632.7495 1.1468e-16
5633.9702 1.18583e-16
5635.1909 1.21688e-16
5636.4116 1.21165e-16
5637.6323 1.21534e-16
5638.853 1.13365e-16
5640.0737 1.12032e-16
5641.2944 1.07789e-16
5642.5146 1.05518e-16
5643.7354 1.0518e-16
5644.9556 1.12339e-16
5646.0156 1.25577e-16
5647.1582 1.20315e-16
5648.3013 1.18044e-16
5649.4443 1.14081e-16
5650.5874 1.2375e-16
5651.7305 1.23046e-16
5652.8735 1.27747e-16
5654.0166 1.20587e-16
5655.1602 1.22941e-16
5656.3032 1.23139e-16
5657.4468 1.24454e-16
5658.5898 1.31788e-16
5659.7334 1.32584e-16
5660.877 1.24611e-16
5662.02 1.30167e-16
5663.1636 1.24246e-16
5664.3071 1.26636e-16
5665.4507 1.23535e-16
5666.5947 1.12979e-16
5667.7383 1.12832e-16
5668.8818 1.14595e-16
5670.0259 1.26624e-16
5671.1694 1.22264e-16
5672.3135 1.1884e-16
5673.4575 1.26806e-16
5674.6011 1.27505e-16
5675.7451 1.32238e-16
5676.8892 1.32392e-16
5678.0332 1.23689e-16
5679.1777 1.2884e-16
5680.3218 1.32539e-16
5681.4658 1.32471e-16
5682.6099 1.34e-16
5683.7544 1.27596e-16
5684.8989 1.33668e-16
5686.043 1.21698e-16
5687.1875 1.23525e-16
5688.332 1.19977e-16
5689.4766 1.22909e-16
5690.6211 1.31815e-16
5691.7656 1.28779e-16
5692.9102 1.2505e-16
5694.0547 1.27644e-16
5695.1997 1.20999e-16
5696.3442 1.25207e-16
5697.4893 1.31523e-16
5698.6338 1.31755e-16
5699.7788 1.30113e-16
5700.9238 1.27347e-16
5702.0688 1.37035e-16
5703.2139 1.33199e-16
5704.3589 1.34371e-16
5705.5039 1.36339e-16
5706.6489 1.34629e-16
5707.7944 1.33363e-16
5708.9395 1.25464e-16
5710.0845 1.27831e-16
5711.23 1.26302e-16
5712.3755 1.26774e-16
5713.5205 1.23807e-16
5714.666 1.27026e-16
5715.8115 1.26739e-16
5716.957 1.25947e-16
5718.1025 1.27827e-16
5719.248 1.33585e-16
5720.394 1.29926e-16
5721.5396 1.25791e-16
5722.6851 1.30465e-16
5723.8311 1.33213e-16
5724.9766 1.30046e-16
5726.1226 1.30287e-16
5727.2686 1.22353e-16
5728.4146 1.20952e-16
5729.5605 1.22136e-16
5730.7065 1.15e-16
5731.8525 1.10833e-16
5732.9985 1.1371e-16
5734.145 1.1748e-16
5735.291 1.15657e-16
5736.437 1.16672e-16
5737.5835 1.19706e-16
5738.7295 1.18165e-16
5739.876 1.22594e-16
5741.0225 1.30349e-16
5742.1689 1.29094e-16
5743.3154 1.28791e-16
5744.4619 1.3309e-16
5745.6084 1.31537e-16
5746.7549 1.33655e-16
5747.9019 1.30509e-16
5749.0483 1.28364e-16
5750.1953 1.29081e-16
5751.3418 1.3e-16
5752.4888 1.3069e-16
5753.6357 1.30712e-16
5754.7822 1.40033e-16
5755.9292 1.35954e-16
5757.0762 1.38535e-16
5758.2236 1.37742e-16
5759.3706 1.33671e-16
5760.5176 1.35769e-16
5761.6646 1.33964e-16
5762.812 1.35286e-16
5763.959 1.31716e-16
5765.1064 1.32494e-16
5766.2534 1.30111e-16
5767.4009 1.25174e-16
5768.5483 1.28623e-16
5769.6958 1.29477e-16
5770.8433 1.3254e-16
5771.9907 1.37471e-16
5773.1382 1.36296e-16
5774.2861 1.40657e-16
5775.4336 1.34314e-16
5776.5815 1.38062e-16
5777.729 1.34293e-16
5778.877 1.36014e-16
5780.0244 1.38655e-16
5781.1724 1.31572e-16
5782.3203 1.3818e-16
5783.4683 1.32906e-16
5784.6162 1.3918e-16
5785.7642 1.31224e-16
5786.9121 1.29927e-16
5788.0605 1.34123e-16
5789.2085 1.32135e-16
5790.3569 1.373e-16
5791.5049 1.28258e-16
5792.6533 1.29504e-16
5793.8013 1.29597e-16
5794.9497 1.30085e-16
5796.0981 1.25636e-16
5797.2466 1.21416e-16
5798.395 1.25896e-16
5799.5435 1.18481e-16
5800.6924 1.22326e-16
5801.8408 1.26014e-16
5802.9893 1.25022e-16
5804.1382 1.26526e-16
5805.2871 1.29196e-16
5806.4355 1.37566e-16
5807.5845 1.33942e-16
5808.7334 1.3086e-16
5809.8823 1.32489e-16
5811.0312 1.32432e-16
5812.1802 1.29652e-16
5813.3291 1.30652e-16
5814.478 1.29812e-16
5815.6274 1.26353e-16
5816.7764 1.30163e-16
5817.9253 1.27936e-16
5819.0747 1.31789e-16
5820.2241 1.37449e-16
5821.3735 1.34698e-16
5822.5225 1.33882e-16
5823.6719 1.37903e-16
5824.8213 1.37748e-16
5825.9707 1.35513e-16
5827.1206 1.36687e-16
5828.27 1.38007e-16
5829.4194 1.40965e-16
5830.5693 1.42661e-16
5831.7188 1.38114e-16
5832.8687 1.39072e-16
5834.0181 1.37351e-16
5835.168 1.36292e-16
5836.3179 1.31998e-16
5837.4678 1.3415e-16
5838.6177 1.3515e-16
5839.7676 1.28806e-16
5840.9175 1.36385e-16
5842.0674 1.35692e-16
5843.2178 1.21455e-16
5844.3677 1.28698e-16
5845.5181 1.25497e-16
5846.668 1.25668e-16
5847.8184 1.2945e-16
5848.9688 1.32553e-16
5850.1191 1.28671e-16
5851.2695 1.39679e-16
5852.4199 1.35198e-16
5853.5703 1.38825e-16
5854.7207 1.34856e-16
5855.8711 1.32517e-16
5857.022 1.31753e-16
5858.1724 1.33311e-16
5859.3232 1.32861e-16
5860.4736 1.33562e-16
5861.6245 1.35825e-16
5862.7754 1.33033e-16
5863.9258 1.34649e-16
5865.0767 1.33686e-16
5866.228 1.27101e-16
5867.3789 1.31929e-16
5868.5298 1.2521e-16
5869.6807 1.29056e-16
5870.832 1.23694e-16
5871.9829 1.28439e-16
5873.1338 1.25786e-16
5874.2852 1.27081e-16
5875.4365 1.25412e-16
5876.5879 1.27268e-16
5877.7388 1.28691e-16
5878.8901 1.23957e-16
5880.0415 1.28745e-16
5881.1929 1.26264e-16
5882.3447 1.2703e-16
5883.4961 1.29418e-16
5884.6475 1.26342e-16
5885.7993 1.24555e-16
5886.9507 1.21751e-16
5888.1025 1.2435e-16
5889.2544 1.22264e-16
5890.4058 1.25652e-16
5891.5576 1.26338e-16
5892.7095 1.25978e-16
5893.8613 1.2936e-16
5895.0132 1.29142e-16
5896.1655 1.34825e-16
5897.3174 1.2883e-16
5898.4692 1.32517e-16
5899.6216 1.30867e-16
5900.7734 1.31635e-16
5901.9258 1.32328e-16
5903.0776 1.36367e-16
5904.23 1.32143e-16
5905.3823 1.29404e-16
5906.5347 1.31933e-16
5907.687 1.29851e-16
5908.8394 1.29097e-16
5909.9917 1.32811e-16
5911.1445 1.30498e-16
5912.2969 1.26165e-16
5913.4492 1.26464e-16
5914.6021 1.2575e-16
5915.7544 1.27315e-16
5916.9072 1.28524e-16
5918.0601 1.27684e-16
5919.2129 1.30129e-16
5920.3657 1.32789e-16
5921.5181 1.36285e-16
5922.6714 1.38389e-16
5923.8242 1.34535e-16
5924.9771 1.34159e-16
5926.1299 1.27083e-16
5927.2832 1.30843e-16
5928.436 1.30296e-16
5929.5894 1.26237e-16
5930.7427 1.29701e-16
5931.8955 1.2954e-16
5933.0488 1.2883e-16
5934.2021 1.27512e-16
5935.3555 1.29637e-16
5936.5088 1.29102e-16
5937.6621 1.2442e-16
5938.8159 1.27877e-16
5939.9692 1.317e-16
5941.1226 1.30505e-16
5942.2764 1.30198e-16
5943.4297 1.32013e-16
5944.5835 1.31125e-16
5945.7373 1.30217e-16
5946.8911 1.21974e-16
5948.0444 1.3177e-16
5949.1982 1.28087e-16
5950.3525 1.32389e-16
5951.5059 1.33941e-16
5952.6602 1.33596e-16
5953.814 1.31109e-16
5954.9678 1.27874e-16
5956.1221 1.23731e-16
5957.2759 1.25949e-16
5958.4302 1.26554e-16
5959.5845 1.2431e-16
5960.7388 1.20267e-16
5961.8926 1.21668e-16
5963.0469 1.2678e-16
5964.2012 1.2392e-16
5965.3555 1.26364e-16
5966.5103 1.31208e-16
5967.6646 1.26402e-16
5968.8188 1.26606e-16
5969.9736 1.23185e-16
5971.1279 1.27128e-16
5972.2827 1.28528e-16
5973.4375 1.27212e-16
5974.5918 1.26987e-16
5975.7466 1.27533e-16
5976.9014 1.29797e-16
5978.0562 1.25701e-16
5979.2109 1.25884e-16
5980.3662 1.28992e-16
5981.521 1.29101e-16
5982.6758 1.2922e-16
5983.8306 1.26631e-16
5984.9858 1.26305e-16
5986.1411 1.30595e-16
5987.2959 1.2786e-16
5988.4512 1.25395e-16
5989.6064 1.28946e-16
5990.7617 1.23682e-16
5991.917 1.29514e-16
5993.0723 1.27159e-16
5994.2275 1.28179e-16
5995.3828 1.26643e-16
5996.5381 1.255e-16
5997.6938 1.25743e-16
5998.8491 1.27828e-16
6000.0049 1.20078e-16
6001.1602 1.23771e-16
6002.3159 1.26144e-16
6003.4717 1.24596e-16
6004.6274 1.28506e-16
6005.7832 1.25482e-16
6006.939 1.31523e-16
6008.0947 1.28361e-16
6009.2505 1.36162e-16
6010.4062 1.29143e-16
6011.5625 1.30184e-16
6012.7183 1.29928e-16
6013.8745 1.3262e-16
6015.0303 1.27671e-16
6016.1865 1.23958e-16
6017.3428 1.30269e-16
6018.499 1.30133e-16
6019.6548 1.26932e-16
6020.811 1.28234e-16
6021.9673 1.3019e-16
6023.124 1.28301e-16
6024.2803 1.30166e-16
6025.4365 1.26976e-16
6026.5928 1.29423e-16
6027.7495 1.28937e-16
6028.9058 1.31119e-16
6030.0625 1.33939e-16
6031.2192 1.32927e-16
6032.376 1.27641e-16
6033.5327 1.30972e-16
6034.689 1.28213e-16
6035.8462 1.30079e-16
6037.0029 1.31914e-16
6038.1597 1.3237e-16
6039.3164 1.37286e-16
6040.4736 1.3002e-16
6041.6304 1.35732e-16
6042.7871 1.33802e-16
6043.9443 1.28056e-16
6045.1016 1.35391e-16
6046.2583 1.31121e-16
6047.4155 1.30376e-16
6048.5728 1.32877e-16
6049.73 1.24076e-16
6050.8872 1.28599e-16
6052.0444 1.31722e-16
6053.2021 1.28962e-16
6054.3594 1.3014e-16
6055.5166 1.2504e-16
6056.6743 1.24164e-16
6057.8315 1.29665e-16
6058.9893 1.23919e-16
6060.147 1.28492e-16
6061.3042 1.24123e-16
6062.4619 1.25088e-16
6063.6196 1.29032e-16
6064.7773 1.25599e-16
6065.9351 1.27289e-16
6067.0933 1.25392e-16
6068.251 1.29967e-16
6069.4087 1.31098e-16
6070.5669 1.27732e-16
6071.7246 1.26465e-16
6072.8828 1.27348e-16
6074.0405 1.2964e-16
6075.1987 1.26824e-16
6076.3569 1.26155e-16
6077.5151 1.2675e-16
6078.6733 1.22023e-16
6079.8315 1.25624e-16
6080.9897 1.22213e-16
6082.1479 1.19902e-16
6083.3062 1.27192e-16
6084.4648 1.27429e-16
6085.623 1.19498e-16
6086.7817 1.26153e-16
6087.9399 1.23535e-16
6089.0986 1.26717e-16
6090.2573 1.21411e-16
6091.416 1.26943e-16
6092.5747 1.24565e-16
6093.7334 1.29063e-16
6094.8921 1.2227e-16
6096.0508 1.24312e-16
6097.2095 1.26529e-16
6098.3682 1.2335e-16
6099.5273 1.28348e-16
6100.686 1.26028e-16
6101.8452 1.28212e-16
6103.0039 1.30226e-16
6104.1631 1.29486e-16
6105.3223 1.28061e-16
6106.481 1.297e-16
6107.6406 1.29383e-16
6108.7998 1.25622e-16
6109.959 1.28158e-16
6111.1182 1.26306e-16
6112.2773 1.26301e-16
6113.4365 1.26496e-16
6114.5962 1.22051e-16
6115.7554 1.24542e-16
6116.915 1.29187e-16
6118.0742 1.29224e-16
6119.2339 1.26445e-16
6120.3936 1.28079e-16
6121.5532 1.2463e-16
6122.7129 1.22268e-16
6123.8726 1.25181e-16
6125.0322 1.2301e-16
6126.1919 1.27433e-16
6127.3516 1.29151e-16
6128.5117 1.29443e-16
6129.6714 1.2663e-16
6130.8315 1.24423e-16
6131.9912 1.2867e-16
6133.1514 1.2387e-16
6134.3115 1.28174e-16
6135.4712 1.23353e-16
6136.6313 1.27648e-16
6137.7915 1.29972e-16
6138.9517 1.2213e-16
6140.1118 1.26185e-16
6141.272 1.22386e-16
6142.4326 1.32125e-16
6143.5928 1.30401e-16
6144.7534 1.2356e-16
6145.9136 1.34277e-16
6147.0742 1.33113e-16
6148.2344 1.26927e-16
6149.395 1.27307e-16
6150.5557 1.24044e-16
6151.7163 1.24675e-16
6152.877 1.28935e-16
6154.0376 1.30129e-16
6155.1982 1.2733e-16
6156.3589 1.25706e-16
6157.5195 1.25623e-16
6158.6802 1.27107e-16
6159.8413 1.20685e-16
6161.0024 1.21531e-16
6162.1631 1.29123e-16
6163.3242 1.25682e-16
6164.4849 1.26331e-16
6165.646 1.261e-16
6166.8071 1.25794e-16
6167.9683 1.27694e-16
6169.1294 1.24199e-16
6170.2905 1.27436e-16
6171.4517 1.25245e-16
6172.6133 1.23544e-16
6173.7744 1.29445e-16
6174.936 1.33729e-16
6176.0972 1.30418e-16
6177.2588 1.26034e-16
6178.4199 1.30846e-16
6179.5815 1.31682e-16
6180.7432 1.29415e-16
6181.9048 1.32402e-16
6183.0664 1.27441e-16
6184.228 1.26746e-16
6185.3896 1.2502e-16
6186.5513 1.26416e-16
6187.7129 1.30762e-16
6188.8745 1.26181e-16
6190.0366 1.25365e-16
6191.1982 1.26038e-16
6192.3604 1.27823e-16
6193.5225 1.32361e-16
6194.6841 1.30535e-16
6195.8462 1.30546e-16
6197.0083 1.31974e-16
6198.1704 1.28226e-16
6199.3325 1.29975e-16
6200.4946 1.28526e-16
6201.6567 1.24391e-16
6202.8193 1.24661e-16
6203.9814 1.28467e-16
6205.1436 1.25036e-16
6206.3062 1.24068e-16
6207.4683 1.23275e-16
6208.6309 1.25451e-16
6209.793 1.22378e-16
6210.9556 1.20568e-16
6212.1182 1.20362e-16
6213.2808 1.20357e-16
6214.4434 1.17489e-16
6215.606 1.22897e-16
6216.7686 1.24049e-16
6217.9316 1.2261e-16
6219.0942 1.23175e-16
6220.2568 1.23663e-16
6221.4199 1.28373e-16
6222.5825 1.28124e-16
6223.7456 1.31647e-16
6224.9087 1.28953e-16
6226.0713 1.29191e-16
6227.2344 1.27859e-16
6228.3975 1.26756e-16
6229.5605 1.30379e-16
6230.7236 1.30149e-16
6231.8867 1.32738e-16
6233.0503 1.33197e-16
6234.2134 1.34973e-16
6235.3765 1.326e-16
6236.54 1.28087e-16
6237.7031 1.32104e-16
6238.8667 1.3015e-16
6240.0298 1.3206e-16
6241.1934 1.26715e-16
6242.3569 1.31485e-16
6243.5205 1.28938e-16
6244.6841 1.29715e-16
6245.8477 1.32315e-16
6247.0112 1.33446e-16
6248.1748 1.30946e-16
6249.3384 1.32008e-16
6250.5024 1.29978e-16
6251.666 1.2879e-16
6252.8301 1.30176e-16
6253.9937 1.29658e-16
6255.1577 1.33353e-16
6256.3218 1.32389e-16
6257.4854 1.327e-16
6258.6494 1.2645e-16
6259.8135 1.2706e-16
6260.9775 1.28687e-16
6262.1416 1.29787e-16
6263.3057 1.29318e-16
6264.4702 1.32713e-16
6265.6343 1.32275e-16
6266.7983 1.27925e-16
6267.9629 1.30042e-16
6269.127 1.2804e-16
6270.2915 1.30622e-16
6271.4556 1.27701e-16
6272.6201 1.28462e-16
6273.7847 1.30057e-16
6274.9492 1.28007e-16
6276.1138 1.29876e-16
6277.2783 1.27783e-16
6278.4429 1.23579e-16
6279.6074 1.24948e-16
6280.7725 1.23501e-16
6281.937 1.29177e-16
6283.1016 1.28245e-16
6284.2666 1.29682e-16
6285.4316 1.29577e-16
6286.5962 1.28058e-16
6287.7612 1.2566e-16
6288.9263 1.25215e-16
6290.0913 1.21622e-16
6291.2559 1.21977e-16
6292.4209 1.21858e-16
6293.5864 1.22372e-16
6294.7515 1.1909e-16
6295.9165 1.22281e-16
6297.0815 1.2452e-16
6298.2471 1.23308e-16
6299.4121 1.24769e-16
6300.5776 1.1913e-16
6301.7427 1.25924e-16
6302.9082 1.22379e-16
6304.0737 1.28038e-16
6305.2388 1.26069e-16
6306.4043 1.28601e-16
6307.5698 1.33227e-16
6308.7354 1.30556e-16
6309.9009 1.30778e-16
6311.0669 1.32121e-16
6312.2324 1.31768e-16
6313.3979 1.28584e-16
6314.5635 1.29053e-16
6315.7295 1.31159e-16
6316.8955 1.30654e-16
6318.061 1.27215e-16
6319.2271 1.26465e-16
6320.3931 1.29001e-16
6321.5586 1.30519e-16
6322.7246 1.29422e-16
6323.8906 1.33831e-16
6325.0571 1.26581e-16
6326.2227 1.27135e-16
6327.3892 1.25036e-16
6328.5552 1.27165e-16
6329.7212 1.26976e-16
6330.8877 1.32596e-16
6332.0537 1.27504e-16
6333.2202 1.29376e-16
6334.3867 1.30596e-16
6335.5527 1.30345e-16
6336.7192 1.28561e-16
6337.8857 1.3324e-16
6339.0522 1.33279e-16
6340.2188 1.31806e-16
6341.3853 1.3048e-16
6342.5518 1.36738e-16
6343.7183 1.28648e-16
6344.8848 1.31891e-16
6346.0518 1.31556e-16
6347.2183 1.2962e-16
6348.3853 1.3142e-16
6349.5518 1.25816e-16
6350.7188 1.3017e-16
6351.8857 1.29641e-16
6353.0527 1.34294e-16
6354.2197 1.31749e-16
6355.3862 1.3307e-16
6356.5532 1.26826e-16
6357.7207 1.32671e-16
6358.8877 1.30878e-16
6360.0547 1.3384e-16
6361.2217 1.29493e-16
6362.3892 1.30532e-16
6363.5562 1.31223e-16
6364.7236 1.26124e-16
6365.8906 1.24542e-16
6367.0581 1.28896e-16
6368.2256 1.25839e-16
6369.3926 1.26636e-16
6370.5601 1.25517e-16
6371.7275 1.28179e-16
6372.895 1.21972e-16
6374.0625 1.21508e-16
6375.23 1.25306e-16
6376.3979 1.21579e-16
6377.5654 1.22647e-16
6378.7329 1.21897e-16
6379.9009 1.24119e-16
6381.0684 1.21467e-16
6382.2363 1.25059e-16
6383.4043 1.26493e-16
6384.5718 1.23039e-16
6385.7397 1.22757e-16
6386.9077 1.23185e-16
6388.0757 1.2535e-16
6389.2437 1.23863e-16
6390.4116 1.21741e-16
6391.5796 1.25529e-16
6392.7476 1.25884e-16
6393.916 1.22966e-16
6395.084 1.2517e-16
6396.2524 1.24944e-16
6397.4204 1.25563e-16
6398.5889 1.27097e-16
6399.7568 1.23067e-16
6400.9253 1.21345e-16
6402.0938 1.25403e-16
6403.2622 1.21525e-16
6404.4307 1.18195e-16
6405.5991 1.17048e-16
6406.7676 1.13482e-16
6407.936 1.09318e-16
6409.1045 1.01052e-16
6410.2729 1.00516e-16
6411.4419 9.3721e-17
6412.6104 9.40232e-17
6413.7793 9.49698e-17
6414.9478 9.43998e-17
6416.1167 9.97958e-17
6417.2852 9.71504e-17
6418.4541 9.77022e-17
6419.623 1.08991e-16
6420.792 1.11342e-16
6421.9609 1.15332e-16
6423.1299 1.20987e-16
6424.2988 1.23183e-16
6425.4678 1.19475e-16
6426.6372 1.25001e-16
6427.8062 1.226e-16
6428.9756 1.23424e-16
6430.1445 1.21961e-16
6431.314 1.23934e-16
6432.4829 1.23426e-16
6433.6523 1.2632e-16
6434.8218 1.2735e-16
6435.9912 1.22757e-16
6437.1602 1.23152e-16
6438.3296 1.23544e-16
6439.4995 1.21242e-16
6440.6689 1.23647e-16
6441.8384 1.22759e-16
6443.0078 1.21695e-16
6444.1772 1.27993e-16
6445.3472 1.26362e-16
6446.5166 1.24211e-16
6447.6865 1.25381e-16
6448.856 1.2596e-16
6450.0259 1.26158e-16
6451.1958 1.23656e-16
6452.3657 1.26071e-16
6453.5352 1.24097e-16
6454.7051 1.23248e-16
6455.875 1.2329e-16
6457.0454 1.28088e-16
6458.2153 1.23933e-16
6459.3853 1.21585e-16
6460.5552 1.29399e-16
6461.7256 1.24575e-16
6462.8955 1.23061e-16
6464.0659 1.22894e-16
6465.2358 1.23007e-16
6466.4062 1.22977e-16
6467.5762 1.21312e-16
6468.7466 1.27203e-16
6469.917 1.2762e-16
6471.0874 1.22585e-16
6472.2578 1.28954e-16
6473.4282 1.21682e-16
6474.5986 1.2069e-16
6475.769 1.28194e-16
6476.9399 1.27637e-16
6478.1104 1.22272e-16
6479.2808 1.25289e-16
6480.4517 1.23124e-16
6481.6221 1.26228e-16
6482.793 1.2454e-16
6483.9639 1.23283e-16
6485.1343 1.18327e-16
6486.3052 1.26486e-16
6487.4761 1.21414e-16
6488.647 1.21577e-16
6489.8179 1.25458e-16
6490.9888 1.21878e-16
6498.0151 1.26005e-16
6499.1865 1.2558e-16
6500.3574 1.27032e-16
6501.5288 1.23438e-16
6502.7002 1.26876e-16
6503.8716 1.25062e-16
6505.0425 1.24963e-16
6506.2139 1.23771e-16
6507.3857 1.22428e-16
6508.5571 1.21585e-16
6509.7285 1.21761e-16
6510.8999 1.2295e-16
6512.0713 1.22281e-16
6513.2432 1.22172e-16
6514.4146 1.24559e-16
6515.5864 1.24682e-16
6516.7578 1.23257e-16
6517.9297 1.23288e-16
6519.1016 1.25209e-16
6520.2734 1.21462e-16
6521.4448 1.25622e-16
6522.6167 1.22692e-16
6523.7886 1.25624e-16
6524.9604 1.20815e-16
6526.1323 1.22554e-16
6527.3047 1.26305e-16
6528.4766 1.20217e-16
6529.6484 1.22265e-16
6530.8208 1.229e-16
6531.9927 1.23261e-16
6533.165 1.24508e-16
6534.3369 1.2196e-16
6535.5093 1.22531e-16
6536.6816 1.18906e-16
6537.8535 1.19852e-16
6539.0259 1.24928e-16
6540.1982 1.25417e-16
6541.3706 1.25516e-16
6542.543 1.20131e-16
6543.7153 1.21871e-16
6544.8882 1.22328e-16
6546.0605 1.22756e-16
6547.2329 1.19733e-16
6548.4053 1.2108e-16
6549.5781 1.18673e-16
6550.751 1.21863e-16
6551.9233 1.20289e-16
6553.0962 1.1985e-16
6554.269 1.16721e-16
6555.4414 1.22049e-16
6556.6143 1.24471e-16
6557.7871 1.23334e-16
6558.96 1.1978e-16
6560.1328 1.21885e-16
6561.3057 1.24262e-16
6562.479 1.24365e-16
6563.6519 1.2695e-16
6564.8247 1.29632e-16
6565.9976 1.24868e-16
6567.1709 1.23217e-16
6568.3442 1.28366e-16
6569.5171 1.29655e-16
6570.6904 1.27386e-16
6571.8633 1.28446e-16
6573.0366 1.2748e-16
6574.21 1.23411e-16
6575.3833 1.26334e-16
6576.5566 1.23313e-16
6577.73 1.24087e-16
6578.9033 1.26616e-16
6580.0767 1.29571e-16
6581.2505 1.24473e-16
6582.4238 1.27281e-16
6583.5972 1.22989e-16
6584.771 1.2722e-16
6585.9443 1.25123e-16
6587.1182 1.28058e-16
6588.292 1.28124e-16
6589.4653 1.21352e-16
6590.6392 1.20994e-16
6591.813 1.25809e-16
6592.9868 1.27686e-16
6594.1606 1.25291e-16
6595.3345 1.27482e-16
6596.5083 1.20369e-16
6597.6821 1.24706e-16
6598.856 1.21687e-16
6600.0303 1.23223e-16
6601.2041 1.24982e-16
6602.3784 1.2338e-16
6603.5522 1.29312e-16
6604.7266 1.27513e-16
6605.9004 1.27436e-16
6607.0747 1.26201e-16
6608.249 1.2589e-16
6609.4233 1.26002e-16
6610.5972 1.25591e-16
6611.7715 1.2706e-16
6612.9458 1.22732e-16
6614.1206 1.23801e-16
6615.2949 1.22674e-16
6616.4692 1.26152e-16
6617.6436 1.19844e-16
6618.8179 1.23547e-16
6619.9927 1.24391e-16
6621.167 1.19044e-16
6622.3418 1.22506e-16
6623.5166 1.23022e-16
6624.6909 1.17494e-16
6625.8657 1.21051e-16
6627.0405 1.23391e-16
6628.2153 1.22186e-16
6629.3901 1.19766e-16
6630.5649 1.2275e-16
6631.7397 1.21412e-16
6632.9146 1.22559e-16
6634.0894 1.24609e-16
6635.2642 1.24857e-16
6636.439 1.21985e-16
6637.6143 1.23074e-16
6638.7891 1.24485e-16
6639.9644 1.23505e-16
6641.1392 1.22631e-16
6642.3145 1.18902e-16
6643.4897 1.18374e-16
6644.665 1.21883e-16
6645.8398 1.21554e-16
6647.0151 1.23516e-16
6648.1904 1.2468e-16
6649.3657 1.26044e-16
6650.541 1.20854e-16
6651.7163 1.24886e-16
6652.8921 1.22656e-16
6654.0674 1.21609e-16
6655.2427 1.25327e-16
6656.4185 1.24204e-16
6657.5938 1.22823e-16
6658.7695 1.23669e-16
6659.9448 1.18604e-16
6661.1206 1.214e-16
6662.2964 1.19082e-16
6663.4717 1.18339e-16
6664.6475 1.20555e-16
6665.8232 1.18971e-16
6666.999 1.23889e-16
6668.1748 1.22273e-16
6669.3506 1.22212e-16
6670.5264 1.20482e-16
6671.7026 1.23167e-16
6672.8784 1.20499e-16
6674.0542 1.21252e-16
6675.2305 1.2111e-16
6676.4062 1.17607e-16
6677.5825 1.22116e-16
6678.7583 1.17666e-16
6679.9346 1.19753e-16
6681.1108 1.16351e-16
6682.2871 1.18375e-16
6683.4634 1.19764e-16
6684.6392 1.23386e-16
6685.8159 1.1892e-16
6686.9922 1.23336e-16
6688.1685 1.22821e-16
6689.3447 1.24436e-16
6690.521 1.25382e-16
6691.6973 1.24284e-16
6692.874 1.2111e-16
6694.0503 1.2212e-16
6695.2271 1.2214e-16
6696.4033 1.18633e-16
6697.5801 1.17648e-16
6698.7568 1.21272e-16
6699.9331 1.19216e-16
6701.1099 1.16175e-16
6702.2866 1.17679e-16
6703.4634 1.15747e-16
6704.6401 1.12712e-16
6705.8169 1.12141e-16
6706.9937 1.13085e-16
6708.1704 1.15882e-16
6709.3472 1.13872e-16
6710.5244 1.1165e-16
6711.7012 1.13008e-16
6712.8784 1.16615e-16
6714.0552 1.14863e-16
6715.2324 1.12221e-16
6716.4092 1.13766e-16
6717.5864 1.17055e-16
6718.7637 1.15226e-16
6719.9404 1.16981e-16
6721.1177 1.16715e-16
6722.2949 1.17277e-16
6723.4722 1.15981e-16
6724.6494 1.184e-16
6725.8267 1.16786e-16
6727.0039 1.2015e-16
6728.1816 1.19719e-16
6729.3589 1.20496e-16
6730.5361 1.19866e-16
6731.7139 1.15248e-16
6732.8911 1.16967e-16
6734.0688 1.15584e-16
6735.2461 1.11895e-16
6736.4238 1.12461e-16
6737.6016 1.15857e-16
6738.7793 1.14261e-16
6739.957 1.13946e-16
6741.1343 1.16208e-16
6742.312 1.16452e-16
6743.4897 1.19419e-16
6744.6675 1.17781e-16
6745.8457 1.21098e-16
6747.0234 1.15575e-16
6748.2012 1.20328e-16
6749.3789 1.17039e-16
6750.5571 1.17527e-16
6751.7349 1.18074e-16
6752.9131 1.17627e-16
6754.0908 1.17938e-16
6755.269 1.22273e-16
6756.4473 1.17815e-16
6757.625 1.18993e-16
6758.8032 1.18448e-16
6759.9814 1.17023e-16
6761.1597 1.14937e-16
6762.3379 1.15792e-16
6763.5161 1.16732e-16
6764.6943 1.12816e-16
6765.8726 1.11322e-16
6767.0513 1.15158e-16
6768.2295 1.10466e-16
6769.4077 1.14764e-16
6770.5864 1.10579e-16
6771.7646 1.10248e-16
6772.9434 1.14812e-16
6774.1221 1.12963e-16
6775.3003 1.13377e-16
6776.479 1.13332e-16
6777.6577 1.1263e-16
6778.8364 1.12093e-16
6780.0151 1.15779e-16
6781.1934 1.12421e-16
6782.3721 1.09585e-16
6783.5513 1.13832e-16
6784.73 1.09013e-16
